folioviv,foliohog,clave,gasto,pago_mp,gasto_tri
3008030618,1,TB04,1750, ,5250
3008152310,1,TB12,2360,680,1154.34
3008152819,1,TB11,1050,0,516.39
3008319224,1,TB08,110,110,107.6
3008319224,1,TB11,2934,489,1458.89
3008319612,1,TB11,600,0,295.08
3008399014,1,TB03,570, ,1654.83
3008399014,1,TB08,4900,380,4793.47
3008399014,1,TB02,710, ,2061.29
3008648420,1,TB08,1830,0,1790.21
3008648813,1,TB05,400, ,1200
3009295503,1,TB01,2160, ,6270.96
3009320309,1,TB08,1320,800,1291.3
3009320915,1,TB11,6000,0,2934.78
3009666601,1,TB12,295,0,145.08
3009666601,1,TB09,890,0,870.65
3009666601,1,TB08,1990,0,1946.73
3009675008,1,TB08,267,133,261.19
3009786211,1,TB13,1400,1400,696.13
3010125305,1,TB12,5100,600,2494.56
3010125305,1,TB11,400,400,195.65
3010193314,1,TB08,1910,0,1868.47
3010195407,1,TB08,177,177,173.15
3010336804,1,TB12,1000,0,491.8
3010336804,1,TB11,4000,0,1967.21
3010527601,1,TB09,900,0,880.43
3010527601,1,TB01,600, ,1800
3010527601,1,TB08,650,0,635.86
3010649303,1,TB05,2000, ,5806.45
3010649303,1,TB07,700, ,2032.25
3060152511,1,TR08,540,540,528.26
3060152511,1,TB08,479,479,468.58
3060152511,1,TB01,650, ,1887.09
3060516413,1,TB11,7300,650,3570.65
3060516902,1,TB05,3200, ,9290.32
3061094223,2,TB12,4200,0,2088.39
3061095223,1,TB13,5250,1250,2610.49
3061095607,1,TB13,3400,1200,1672.13
3061095607,1,TB08,560,280,547.82
3061111325,1,TB01,500, ,1451.61
3061111325,1,TB02,213, ,618.38
3061111325,1,TB03,188, ,545.8
3061111325,1,TB04,250, ,725.8
3061111325,1,TB08,290,290,283.69
3061970422,1,TB08,2000,2000,1956.52
3062071212,1,TB03,1468, ,4261.93
3062071212,1,TR02,57, ,165.48
3062071212,1,TB02,1220, ,3541.93
3062071703,1,TB11,4000,0,1967.21
3062222513,1,TB08,2129,2129,2082.71
3062596606,1,TB11,11000,0,5409.83
3062604322,1,TB11,150,50,73.36
3062604504,1,TB08,420,420,410.86
3062604912,1,TB11,7000,0,3423.91
3062621010,1,TB14,200,0,97.82
3063066001,1,TB03,55, ,159.67
3063066001,1,TB08,710,0,694.56
3063066003,1,TB08,120,0,117.39
3063165011,1,TB08,1000,0,978.26
3063165012,1,TB08,3400,0,3326.08
3063165012,2,TB05,1500, ,4354.83
3063165617,1,TB11,4200,0,2065.57
3063180312,1,TB08,2618,0,2561.08
3063180312,1,TB13,1380,1380,674.99
3063180312,1,TR08,260,0,254.34
3063180916,1,TB12,6200,0,3032.6
3063180917,1,TB08,880,0,860.86
3063180919,1,TB11,8650,600,4230.97
3063200014,1,TB11,1140,570,557.6
3063210705,1,TB08,4060,0,3971.73
3063324324,1,TB12,7000,0,3423.91
3063324324,1,TB13,28800,1200,14086.95
3063324417,1,TB11,400,400,195.65
3063324813,1,TB09,1700,200,1663.04
3063324813,1,TB11,3000,0,1475.4
3063379418,1,TB11,1370,720,670.1
3063379903,1,TB12,13000,0,6358.69
3063525506,1,TB11,1000,200,489.13
3063525506,1,TB08,1290,400,1261.95
3063525921,1,TB11,1500,0,733.69
3063525921,1,TB08,350,0,342.39
3063536215,1,TB02,236, ,685.16
3063536215,1,TB03,174, ,505.16
3063536216,1,TB11,350,350,174.03
3063536216,1,TB08,4380,4380,4284.78
3063536218,1,TB02,841, ,2441.61
3063536218,1,TB03,580, ,1683.87
3063536604,1,TB03,340, ,1020
3063536605,1,TB09,1999,1999,1955.54
3063536605,1,TB08,1850,1850,1809.78
3063536710,1,TB02,535, ,1605
3063536710,1,TB03,610, ,1830
3063536710,1,TB07,1889, ,5667
3063715016,1,TB08,610,445,596.73
3100054503,2,TB01,900, ,2612.9
3100077305,1,TB14,5664,0,2770.43
3100083602,1,TB01,500, ,1500
3100083604,1,TB11,4800,4800,2360.65
3100086802,1,TB08,1000,1000,978.26
3100200203,1,TB02,139, ,403.54
3100358202,1,TB03,457, ,1326.77
3100358202,1,TB02,248, ,719.99
3100384501,1,TB08,1800,0,1760.86
3100384505,1,TB05,200, ,580.64
3100432905,1,TB09,2400,0,2347.82
3100432905,1,TB08,3500,3500,3423.91
3100432905,1,TB11,1500,1500,733.69
3100447002,1,TB10,4840,840,4734.78
3100447002,1,TB11,5000,5000,2445.65
3100447002,1,TB13,2000,0,978.26
3100447002,1,TB14,13160,3600,6436.95
3100447002,1,TB08,1920,1400,1878.26
3100447003,1,TB03,341, ,989.99
3100447003,1,TB05,4000, ,11612.9
3100447003,1,TB12,20000,0,9782.6
3100447003,1,TB13,1600,1600,782.6
3100447003,1,TB02,717, ,2081.61
3100473606,1,TB12,7500,7500,3688.52
3100473606,1,TB13,8000,8000,3934.42
3100494803,1,TB03,465, ,1395
3100510703,1,TR01,1500, ,4500
3100510703,1,TB01,2400, ,7200
3100510703,1,TB02,480, ,1440
3100510703,1,TB03,700, ,2100
3100510703,1,TB04,480, ,1440
3100510703,1,TB05,6800, ,20400
3100510703,1,TB07,1367, ,4101
3100510703,1,TB08,1517,1517,1484.02
3100510703,1,TB09,2730,2730,2670.65
3100510703,1,TB10,234,234,228.91
3100510703,1,TB12,2620,2620,1288.52
3100510703,1,TB13,4100,0,2016.39
3100510705,1,TB10,1400,1400,1369.56
3100510705,1,TB01,2000, ,6000
3100510705,1,TB07,1489, ,4467
3100510705,1,TB08,800,800,782.6
3100510705,1,TB13,6500,0,3196.72
3100541801,1,TB12,4000,4000,1967.21
3100541801,1,TB08,400,400,391.3
3100541805,1,TB08,399,399,390.32
3100577406,1,TR08,1180,0,1154.34
3100580003,1,TB05,6000, ,17419.35
3100580003,1,TB03,445, ,1291.93
3100580003,1,TB01,7000, ,20322.58
3100580003,1,TB02,576, ,1672.25
3100580003,1,TB12,35000,0,17119.56
3100580003,1,TB10,60,60,58.69
3100580003,1,TB07,1439, ,4177.74
3100580006,1,TB15,16800,2800,8217.39
3100580006,1,TB04,700, ,2032.25
3100580006,1,TB01,3000, ,8709.67
3100590501,1,TB11,17840,0,8726.08
3100590501,1,TB09,6000,0,5869.56
3100590502,1,TB08,80,80,78.26
3100590502,1,TB05,6700, ,19451.61
3100590502,1,TB01,8500, ,24677.41
3100590502,1,TB14,9000,1000,4402.17
3100590502,1,TB03,630, ,1829.03
3100590502,1,TB02,339, ,984.19
3100590504,1,TB13,28000,0,13695.65
3100648205,1,TB08,249,249,243.58
3100655302,1,TB11,7600,0,3717.39
3100685903,1,TB12,8900,0,4353.26
3100685906,1,TB05,1000, ,2903.22
3100698503,1,TB13,9000,0,4402.17
3100698503,1,TR01,300, ,870.96
3100698503,1,TB01,1000, ,2903.22
3100698503,1,TB02,200, ,580.64
3100698503,1,TB11,5000,0,2445.65
3100698505,1,TB13,6000,0,2934.78
3100703302,1,TB11,1500,0,733.69
3100703302,1,TB12,5500,0,2690.21
3100758001,1,TB07,799, ,2319.67
3100758001,1,TB08,2920,0,2856.52
3100758001,1,TB09,15000,0,14673.91
3100758001,1,TB01,5000, ,14516.12
3100758001,1,TB10,6000,6000,5869.56
3100758001,1,TB11,17090,11590,8359.23
3100758001,1,TB12,13800,9800,6749.99
3100758001,1,TB13,13000,13000,6358.69
3100758001,1,TB15,6100,3500,2983.69
3100758001,1,TR01,300, ,870.96
3100758001,1,TB05,720, ,2090.32
3100758001,1,TB02,344, ,998.7
3100758001,1,TB03,790, ,2293.54
3100759603,1,TB04,4800, ,14400
3100759603,1,TB05,2500, ,7500
3100759603,1,TB07,870, ,2610
3100759603,1,TB08,7100,600,6945.65
3100759603,1,TB03,267, ,801
3100759603,1,TR03,500, ,1500
3100759603,1,TB02,206, ,618
3100759605,1,TR09,380,0,371.73
3100759605,1,TB08,3650,0,3570.65
3100823403,1,TB02,356, ,1033.54
3100823403,1,TB01,1000, ,2903.22
3100823406,1,TB11,10000,0,4891.3
3100851201,1,TB11,1000,250,497.23
3100851204,1,TB12,1266,633,629.5
3100937501,1,TB02,495, ,1437.09
3100937501,1,TB03,685, ,1988.7
3100937501,1,TB05,150, ,435.48
3100937501,1,TB08,470,150,459.78
3100937501,1,TB10,3600,600,3521.73
3100937501,1,TR09,600,0,586.95
3100937501,1,TB11,2680,2680,1310.86
3100937501,1,TB13,3000,720,1467.39
3100971302,1,TB08,2100,0,2054.34
3100971302,1,TB10,8531,8531,8345.54
3101033805,1,TB13,8000,8000,3934.42
3101163005,1,TB13,27000,4500,13206.52
3101164602,1,TB11,1200,0,590.16
3101164602,1,TB08,857,0,838.36
3101164602,1,TB03,91, ,273
3101164602,1,TB05,1200, ,3600
3101219706,1,TB02,864, ,2592
3101219706,1,TB03,325, ,975
3101219706,1,TB04,149, ,447
3101219706,1,TB05,14000, ,42000
3101219706,1,TB07,1600, ,4800
3101219706,1,TB08,600,600,586.95
3101219706,1,TB01,8104, ,24312
3101221204,1,TB03,45, ,130.64
3101221204,1,TB01,500, ,1451.61
3101221204,1,TB05,300, ,870.96
3101259201,1,TB08,3550,2850,3472.82
3101259201,1,TR08,710,0,694.56
3101259201,1,TB11,8800,0,4375.69
3101259201,1,TB09,450,450,440.21
3101259203,1,TB08,2900,900,2836.95
3101259203,1,TB11,6000,0,2983.42
3101259205,1,TB12,470,470,233.7
3101259205,1,TB08,600,600,586.95
3101259205,1,TB07,820, ,2380.64
3101272501,1,TB08,2600,1800,2543.47
3101272503,1,TB08,3550,3550,3472.82
3101272503,1,TB03,230, ,667.74
3101319204,1,TB11,2320,580,1153.59
3101324501,1,TB01,1800, ,5225.8
3101332903,1,TB07,1250, ,3629.03
3101346802,1,TB14,4800,4800,2360.65
3101346804,1,TB14,6800,3300,3344.26
3101346804,1,TB04,2050, ,6150
3101346804,1,TB08,1750,300,1711.95
3101346804,1,TB05,1600, ,4800
3101346805,1,TB08,7150,5650,6994.56
3101346805,1,TB11,1500,0,737.7
3101346805,1,TB01,1000, ,3000
3101357401,1,TB07,1400, ,4064.51
3101357401,1,TB12,1100,0,538.04
3101357404,1,TR01,3000, ,8709.67
3101357404,1,TB01,9000, ,26129.03
3101357404,1,TB10,6000,6000,5869.56
3101357404,1,TB13,206000,0,100760.86
3101357404,1,TB02,510, ,1480.64
3101357404,1,TB07,2060, ,5980.64
3101357404,1,TB03,2620, ,7606.45
3101357404,1,TB04,19200, ,55741.93
3101357404,1,TB05,1600, ,4645.16
3101357406,1,TB01,500, ,1451.61
3101357406,1,TB08,2095,1695,2049.45
3101371001,1,TB11,5400,0,2641.3
3101371001,1,TB12,1800,0,880.43
3101371001,1,TB08,1870,1870,1829.34
3101371003,1,TB14,3600,600,1760.86
3101371003,1,TB08,2870,1120,2807.6
3101371003,1,TB05,4700, ,13645.16
3101371003,1,TB07,760, ,2206.45
3101371003,1,TB11,800,0,391.3
3101371003,1,TB12,5000,5000,2445.65
3101371003,1,TB13,12900,1350,6309.78
3101371005,1,TB08,1300,0,1271.73
3101371006,1,TB08,2100,0,2054.34
3101392602,1,TB01,451, ,1353
3101396203,1,TB01,500, ,1451.61
3101396205,1,TB12,1200,1200,596.68
3101406502,1,TB13,7500,7500,3668.47
3101406502,1,TB14,14000,14000,6847.82
3101406502,1,TB08,6590,1890,6446.73
3101406502,1,TB03,1400, ,4064.51
3101406502,1,TB01,600, ,1741.93
3101419301,1,TB08,600,600,586.95
3101429301,1,TB13,3760,0,1839.13
3101429301,1,TB08,1599,0,1564.23
3101442901,1,TB08,800,0,782.6
3101442901,1,TB09,2500,0,2445.65
3101482403,1,TB11,1394,336,681.84
3101490004,1,TB08,2000,2000,1956.52
3101490004,1,TB13,6250,0,3057.06
3101498603,1,TB08,400,0,391.3
3101498605,1,TB12,16000,7000,7868.85
3101498605,1,TB13,150000,0,73770.49
3101534801,1,TR01,800, ,2400
3101534801,1,TR10,3900,1300,3815.21
3101534801,1,TR14,1000,1000,491.8
3101534801,1,TB01,3600, ,10800
3101534801,1,TB02,174, ,522
3101534801,1,TB03,100, ,300
3101534801,1,TB04,600, ,1800
3101534801,1,TB05,1700, ,5100
3101534801,1,TB07,898, ,2694
3101534801,1,TB08,3720,500,3639.13
3101534801,1,TB09,990,90,968.47
3101534801,1,TB10,32000,14000,31304.34
3101534801,1,TB11,8700,0,4278.68
3101534801,1,TB14,20628,3438,10144.91
3101590003,1,TB07,343, ,995.8
3101594605,1,TR08,1500,1000,1467.39
3101603004,1,TB14,15200,2200,7434.78
3101603004,1,TB13,4800,0,2347.82
3101603005,1,TB05,2400, ,6967.74
3101603005,1,TB04,530, ,1538.7
3101603005,1,TB03,370, ,1074.19
3101603005,1,TB08,3840,240,3756.52
3101603005,1,TB10,7620,2620,7454.34
3101603005,1,TB14,4200,700,2054.34
3101603005,1,TB07,1119, ,3248.7
3101606705,1,TB08,1720,0,1682.6
3101620201,1,TB10,1170,390,1144.56
3101635301,1,TB12,14000,14000,6847.82
3101688301,1,TB11,3000,0,1467.39
3101688301,1,TB08,2230,0,2181.52
3101688304,1,TB13,20000,0,9782.6
3101688304,1,TB08,1600,0,1565.21
3101695903,1,TB08,2900,2900,2836.95
3101795402,1,TB08,1380,900,1349.99
3101852602,1,TB07,3000, ,9000
3101852602,1,TB04,7000, ,21000
3101852606,1,TB04,2100, ,6300
3101852606,1,TB05,1900, ,5700
3101852606,1,TB12,500,500,245.9
3101852606,1,TR12,600,0,295.08
3101852606,1,TB07,250, ,750
3101871701,1,TB14,7800,1300,3836.06
3101871701,1,TB11,1049,1049,515.9
3101871703,1,TB01,1000, ,3000
3101871704,1,TB04,12000, ,36000
3101871704,1,TB08,3330,900,3257.6
3101871705,1,TB11,700,700,344.26
3101871705,1,TR12,1000,500,491.8
3101871705,1,TB01,2000, ,6000
3101871705,1,TB08,1000,1000,978.26
3101871705,1,TB10,1200,1200,1173.91
3101871705,1,TR08,3300,3000,3228.26
3101871705,1,TB13,9800,9800,4819.67
3101871705,1,TR03,1200, ,3600
3101871705,1,TR04,2000, ,6000
3101871706,1,TR10,3100,3100,3032.6
3101871706,1,TB05,600, ,1800
3101871706,1,TB07,1800, ,5400
3101871706,1,TR04,7000, ,21000
3101871706,1,TB03,170, ,510
3101871706,1,TB02,303, ,909
3101977205,1,TB03,314, ,911.61
3101977205,1,TB02,325, ,943.54
3101977206,1,TB08,800,800,782.6
3102064203,1,TB02,532, ,1544.51
3102064203,1,TB03,556, ,1614.19
3102064203,1,TB08,4800,0,4695.65
3102064203,1,TB11,6000,6000,2983.42
3102064203,1,TB12,8000,0,3977.9
3102071502,1,TB11,1400,400,684.78
3102071502,1,TB08,150,50,146.73
3102091302,1,TB12,459,0,224.51
3102091302,1,TB08,4929,0,4821.84
3102091302,1,TB07,389, ,1129.35
3102091302,1,TB05,2100, ,6096.77
3102091302,1,TB04,6940, ,20148.38
3102091302,1,TB03,376, ,1091.61
3102091302,1,TB01,7000, ,20322.58
3102091302,1,TB02,204, ,592.25
3102091306,1,TB09,1500,0,1467.39
3102091306,1,TB08,5000,5000,4891.3
3102091306,1,TB07,1250, ,3629.03
3102091306,1,TB02,3041, ,8828.7
3102091306,1,TB01,2000, ,5806.45
3102091306,1,TB13,17000,8000,8315.21
3102131305,1,TB13,16000,1050,7826.08
3102131305,1,TB01,500, ,1451.61
3102234401,1,TB08,410,0,401.08
3102271001,1,TB08,780,0,763.04
3102271005,1,TB11,1000,0,489.13
3102336601,1,TB13,8000,0,3934.42
3102336605,1,TB07,1280, ,3840
3102336605,1,TB08,1340,1340,1310.86
3102336605,1,TB14,6500,6500,3196.72
3102350801,1,TB08,4690,290,4588.04
3102350801,1,TB12,1980,480,973.77
3102350801,1,TB13,11200,0,5508.19
3102350801,1,TB05,2982, ,8946
3102350801,1,TB03,564, ,1692
3102350801,1,TB02,335, ,1005
3102350801,1,TB01,6000, ,18000
3102350801,1,TB09,270,0,264.13
3102351404,1,TB09,6400,0,6260.86
3102351404,1,TB13,7300,0,3570.65
3102351405,1,TB08,730,0,714.13
3102351405,1,TB02,521, ,1512.58
3102351405,1,TB01,1600, ,4645.16
3102351405,1,TB03,200, ,580.64
3102369601,1,TB12,16500,0,8114.75
3102369601,1,TB09,14100,0,13793.47
3102369601,1,TB07,2760, ,8280
3102369601,1,TB08,7100,3400,6945.65
3102369603,1,TB04,3560, ,10680
3102369603,1,TB08,3000,1000,2934.78
3102369604,1,TB10,17400,7000,17021.73
3102378701,1,TB08,3785,2725,3702.71
3102378701,1,TB07,1550, ,4650
3102378701,1,TB05,3200, ,9600
3102378701,1,TB04,3000, ,9000
3102378701,1,TB03,673, ,2019
3102378701,1,TB02,456, ,1368
3102378701,1,TB09,660,0,645.65
3102378701,1,TB01,7000, ,21000
3102447423,2,TB11,3000,440,1467.39
3102447908,1,TB08,450,450,440.21
3102447908,1,TB05,1000, ,2903.22
3102447911,1,TB13,15000,15000,7336.95
3102455903,1,TB12,5000,0,2445.65
3102463802,1,TB12,2880,480,1416.39
3102571502,1,TB05,450, ,1306.45
3102651501,1,TB04,1200, ,3483.87
3102651501,1,TB08,400,400,391.3
3102651502,1,TB11,9800,0,4793.47
3102651502,1,TB08,450,450,440.21
3102651502,1,TB10,1600,0,1565.21
3102651505,1,TB10,121,121,118.36
3102724313,1,TB11,17800,0,8706.52
3102724317,1,TB11,500,500,244.56
3102754408,1,TB08,350,0,342.39
3102754408,1,TB12,4200,700,2054.34
3102754412,1,TB13,7098,1092,3471.84
3102754412,1,TB12,2400,400,1173.91
3102754801,1,TB02,375, ,1125
3102754801,1,TB03,337, ,1011
3102754801,1,TB05,1200, ,3600
3102754801,1,TB08,845,0,826.63
3102754801,1,TB13,2000,2000,983.6
3102754804,1,TB07,1355, ,4065
3102823404,1,TB12,9000,0,4402.17
3102862601,1,TB08,1816,0,1776.52
3102862601,1,TB09,220,220,215.21
3102888206,1,TB08,130,130,127.17
3102892504,1,TB11,9000,650,4402.17
3102892504,1,TB13,3960,1056,1936.95
3102916904,1,TB05,2000, ,5806.45
3103020224,1,TB08,2000,0,1956.52
3103020718,1,TB08,1600,0,1565.21
3103197820,1,TB11,250,0,122.95
3103197821,1,TB08,130,130,127.17
3103197824,1,TB11,350,350,172.13
3103197824,1,TB09,300,300,293.47
3103197916,1,TB08,600,0,586.95
3103230007,1,TB13,17000,0,8315.21
3103230403,1,TB08,1750,1350,1711.95
3103230406,1,TB08,2450,0,2396.73
3103230614,1,TB13,32000,32000,15737.7
3103230618,1,TB13,3000,0,1475.4
3103230618,1,TB04,300, ,900
3103230618,1,TB09,17000,17000,16630.43
3103230618,1,TB12,3250,0,1598.36
3103230618,1,TB01,3050, ,9150
3103230618,1,TB08,6200,0,6065.21
3103230720,2,TB02,180, ,540
3103230720,2,TB07,700, ,2100
3103230720,2,TB08,3540,0,3463.04
3103230720,2,TB11,7500,5900,3688.52
3103230720,2,TB12,8000,0,3934.42
3103230720,2,TB13,2500,2500,1229.5
3103230720,1,TB02,505, ,1515
3103230720,1,TB01,420, ,1260
3103230720,1,TB03,101, ,303
3103230720,1,TB04,70, ,210
3103230720,1,TB05,1800, ,5400
3103230720,1,TB06,995, ,2985
3103230720,1,TB07,3780, ,11340
3103230720,1,TB09,330,0,322.82
3103230720,1,TB10,340,190,332.6
3103230720,1,TB11,320,320,157.37
3103230720,1,TB12,300,0,147.54
3103230720,1,TB13,1500,0,737.7
3103230720,1,TB14,3400,0,1672.13
3103230720,2,TB01,2000, ,6000
3103230722,1,TB12,11000,11000,5409.83
3103230722,1,TB13,6000,6000,2950.81
3103252017,1,TB02,399, ,1158.38
3103252017,1,TB03,1100, ,3193.54
3103252801,1,TB12,9889,9889,4863.44
3103253322,1,TB08,2350,0,2298.91
3103253323,1,TB01,2000, ,5806.45
3103253517,1,TB13,1000,0,489.13
3103253517,1,TB08,420,0,410.86
3103253517,1,TB07,580, ,1683.87
3103253517,1,TB05,800, ,2322.58
3103253517,1,TB03,323, ,937.74
3103253517,1,TB02,161, ,467.41
3103253517,1,TB01,2500, ,7258.06
3103253517,1,TB14,960,480,469.56
3103326507,1,TB08,690,100,674.99
3103326508,2,TB11,440,220,215.21
3103326509,1,TB11,1750,350,855.97
3103326509,1,TB13,10500,1750,5135.86
3103326509,1,TB12,1875,375,917.11
3103326511,1,TB11,3640,1990,1780.43
3103331214,1,TB08,270,0,264.13
3103331712,1,TB03,1100, ,3300
3103488619,1,TB03,994, ,2982
3103488619,1,TB02,496, ,1488
3103488619,1,TB08,500,500,489.13
3103488806,1,TB08,200,0,195.65
3103653224,1,TB11,80,80,39.77
3103714208,1,TB11,1800,0,895.02
3103714208,1,TB08,530,0,518.47
3103723404,1,TB12,3200,1200,1565.21
3103723406,1,TB11,12000,12000,5869.56
3103723406,1,TB01,1100, ,3193.54
3103747022,1,TB08,450,450,440.21
3103832001,1,TB11,52000,0,25434.78
3103832001,1,TB14,18000,0,8804.34
3103929723,1,TB11,6650,6650,3270.49
3103929723,1,TB08,1335,0,1305.97
3104013207,1,TB11,1000,0,497.23
3104013210,1,TB08,1200,0,1173.91
3104013210,1,TB05,3000, ,8709.67
3104038418,1,TB12,5000,0,2445.65
3104038418,1,TB11,20410,0,9983.15
3104044821,1,TB05,670, ,2010
3104150205,1,TR12,5000,0,2486.18
3104150205,1,TB08,800,800,782.6
3104150205,1,TR11,6000,0,2983.42
3160007701,1,TB08,1740,0,1702.17
3160043414,1,TB08,520,80,508.69
3160051522,1,TB01,2000, ,5806.45
3160051604,1,TB08,1850,0,1809.78
3160090818,1,TB08,1070,1070,1046.73
3160105608,1,TB12,1200,200,590.16
3160105608,2,TB08,600,200,586.95
3160118203,1,TB12,10700,0,5320.44
3160118919,1,TB11,7000,0,3423.91
3160144412,1,TB13,10200,1200,4989.13
3160179323,1,TB08,400,0,391.3
3160179813,1,TB01,700, ,2100
3160247312,1,TB04,2450, ,7112.9
3160247915,1,TB12,11000,11000,5380.43
3160260007,1,TB12,5081,5081,2485.27
3160260007,1,TB11,533,533,260.7
3160327521,1,TB08,510,0,498.91
3160328303,1,TB11,2700,500,1320.65
3160328303,1,TB12,2800,500,1369.56
3160328306,1,TB11,1040,260,508.69
3160328306,1,TB12,90,90,44.02
3160328911,1,TB11,900,900,440.21
3160393008,1,TB08,435,185,425.54
3160393404,1,TB08,1850,1850,1809.78
3160393716,1,TB13,18000,3000,8852.45
3160421224,1,TB01,200, ,580.64
3160421506,1,TB11,600,0,293.47
3160421506,1,TB08,1680,250,1643.47
3160421510,1,TB11,900,300,440.21
3160421510,1,TB12,2115,705,1034.51
3160429620,1,TB11,1200,600,590.16
3160478819,1,TB08,5360,5360,5243.47
3160478819,1,TB12,2500,2500,1229.5
3160478820,1,TB13,7500,0,3688.52
3160478822,1,TB05,2400, ,7200
3160478913,2,TB11,10200,0,4989.13
3160478917,1,TB11,10000,0,4891.3
3160482210,1,TB02,1434, ,4163.22
3160482210,1,TB03,962, ,2792.9
3160482322,1,TB11,12500,0,6114.13
3160482323,1,TB13,16000,16000,7826.08
3160482324,1,TB08,1220,1220,1193.47
3160483406,1,TB10,35,0,34.23
3160483406,1,TB09,170,170,166.3
3160483406,1,TB11,550,550,269.02
3160483406,1,TB13,4025,2795,1968.74
3160483406,1,TR02,35, ,101.61
3160483406,1,TR03,120, ,348.38
3160483406,1,TB01,800, ,2322.58
3160483406,1,TB02,449, ,1303.54
3160483406,1,TB05,4000, ,11612.9
3160483406,1,TB03,1047, ,3039.67
3160501921,1,TB08,1200,0,1173.91
3160501921,1,TR08,1200,0,1173.91
3160512803,1,TB10,8000,8000,7826.08
3200024806,1,TB02,1480, ,4440
3200024806,1,TB09,3000,3000,2934.78
3200024806,1,TB08,4400,0,4304.34
3200024806,1,TB03,1057, ,3171
3200047406,1,TB09,3000,3000,2934.78
3200047406,1,TB04,6600, ,19161.29
3200047406,1,TB07,990, ,2874.19
3200047406,1,TB13,47000,47000,22989.13
3200047406,1,TB14,40000,40000,19565.21
3200078702,1,TB01,800, ,2400
3200084701,1,TB01,500, ,1500
3200145202,1,TB08,2000,0,1956.52
3200145202,1,TB04,500, ,1451.61
3200145202,1,TB10,800,0,782.6
3200145202,1,TB01,2000, ,5806.45
3200145202,1,TB02,1000, ,2903.22
3200145202,1,TB03,600, ,1741.93
3200286301,1,TB04,2460, ,7141.93
3200378202,1,TB02,176, ,510.96
3200378202,1,TB03,76, ,220.64
3200432303,1,TB03,527, ,1529.99
3200432303,1,TB10,3600,1200,3521.73
3200432303,1,TB02,99, ,287.41
3200465802,1,TB04,550, ,1650
3200465802,1,TB03,399, ,1197
3200465802,1,TB02,130, ,390
3200465802,1,TB01,1600, ,4800
3200465802,1,TB08,2048,198,2003.47
3200472405,1,TB08,268,268,262.17
3200472405,1,TB12,1600,1100,782.6
3200472405,1,TB07,3650, ,10596.77
3200472405,1,TB01,500, ,1451.61
3200536501,1,TB08,2100,0,2054.34
3200536503,1,TB08,4428,0,4331.73
3200536503,1,TB05,4100, ,11903.22
3200536503,1,TB02,271, ,786.77
3200536503,1,TB03,502, ,1457.41
3200536503,1,TB12,13120,0,6417.39
3200536503,1,TB10,3150,0,3081.52
3200558001,1,TB11,180,30,88.04
3200558006,1,TB01,2000, ,5806.45
3200567403,1,TB13,9200,0,4499.99
3200595605,1,TB05,500, ,1500
3200595605,1,TB08,2050,600,2005.43
3200595605,1,TB10,1800,600,1760.86
3200595605,1,TB15,300,300,147.54
3200595605,1,TB03,1035, ,3105
3200595605,1,TR03,200, ,600
3200595605,1,TB02,430, ,1290
3200664706,1,TB13,3000,0,1475.4
3200664706,1,TB07,900, ,2700
3200664706,1,TB01,1000, ,3000
3200694305,1,TB01,2000, ,5806.45
3200732906,1,TB01,1000, ,2903.22
3200800201,1,TB08,700,0,684.78
3200856301,1,TB12,4500,0,2201.08
3200856301,1,TB05,4000, ,11612.9
3200856301,1,TB08,1200,1200,1173.91
3200916706,1,TB01,1000, ,3000
3200927401,1,TB08,650,650,635.86
3200927401,1,TB02,235, ,682.25
3200927401,1,TB11,3000,500,1467.39
3201026604,1,TB08,1000,500,978.26
3201139803,1,TB01,4000, ,12000
3201164401,1,TB08,900,900,880.43
3201164403,1,TB08,3430,0,3355.43
3201164406,1,TB12,2500,0,1222.82
3201164406,1,TB13,8000,0,3913.04
3201164406,1,TB01,1000, ,2903.22
3201164406,1,TB08,900,0,880.43
3201164406,1,TB09,700,0,684.78
3201220216,1,TB08,2300,0,2249.99
3201278605,1,TB11,2263,2263,1112.95
3201300910,1,TB02,722, ,2096.12
3201300910,1,TB03,260, ,754.83
3201301307,1,TB05,4000, ,11612.9
3201301307,1,TB01,3000, ,8709.67
3201301307,1,TB13,15600,0,7630.43
3201301307,1,TB02,735, ,2133.87
3201357607,1,TB05,1500, ,4500
3201357607,1,TB11,2300,0,1131.14
3201357607,1,TB10,1830,610,1790.21
3201357607,1,TB03,118, ,354
3201357607,1,TB02,125, ,375
3201357607,1,TB01,2500, ,7500
3201405009,1,TB01,700, ,2032.25
3201482412,1,TB11,1800,300,880.43
3201482622,1,TB13,5000,0,2459.01
3201482622,1,TB08,3800,1050,3717.39
3201482622,1,TB12,1200,0,590.16
3201523310,1,TB11,25000,0,12228.26
3201523310,1,TB08,3290,1799,3218.47
3201523310,1,TB03,802, ,2328.38
3201523310,1,TB02,355, ,1030.64
3201523823,1,TB11,1800,0,885.24
3201523823,1,TB05,4200, ,12600
