folioviv,foliohog,numren,id_trabajo,tipoact,cose_cria,prep_deriv,otro_pago,fpago_1,fpago_2,fpago_3,fpago_4,fpago_5,fpago_6,fpago_7,fpago_8,nofpago,t_emp,h_emp,m_emp,t_cpago,h_cpago,m_cpago,t_ispago,h_ispago,m_ispago,t_nispago,h_nispago,m_nispago,valrema,valproc,apoyo,apoyo_1,apoyo_2,apoyo_3,apoyo_4,apoyo_5,apoyo_6,apoyo_7,apoyo_8,procampo,mesproc,progan,mesprogan,reg_not,reg_cont,ventas,autocons,otrosnom,gasneg,ventas_tri,auto_tri,otros_tri,gasto_tri,ing_tri,ero_tri
1260400322,1,2,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,500,840,2, , , , , , , , , , , , ,2,4,0,1164,0,1000,0,284.67,0,244.56,38.15,0
1260400323,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,1400, ,2, , , , , , , , , , , , ,2,4,3085,775,0,2000,754.48,189.53,0,489.13,454.89,0
1260400323,1,2,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,520,1420,2, , , , , , , , , , , , ,2,4,0,1120,0,800,0,273.91,0,195.65,76.3,0
1260400504,1,1,2,4,1, ,2, , , , , , , , ,6,2,1,1,1,1,0,1,0,1,0, , ,510,1000,1, , , ,675, , , , , , , , ,2,4,1580,1148,0,675,386.41,280.76,0,165.08,501.84,0
1260400504,1,1,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,250,1000,2, , , , , , , , , , , , ,2,4,0,0,0,70,0,0,0,17.11,0,14.67
1260400505,1,1,2,4,1, ,2, , , , , , , , ,2,0, , , , , , , , , , , ,2997, ,2, , , , , , , , , , , , ,2,4,8970,1002,0,3500,2193.74,245.05,0,855.97,1581.84,0
1260400818,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,3000,2, , , , , , , , ,2000,9, , ,2,4,12100,800,0,1190,2975.4,196.72,0,292.62,2877.04,0
1260400819,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,500,2000,2, , , , , , , , , , , , ,2,4,3400,800,0,900,836.06,196.72,0,221.31,811.47,0
1260400819,1,2,2,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,610,520,2, , , , , , , , , , , , ,2,4,0,960,0,500,0,236.06,0,122.95,112.13,0
1260400821,1,2,1,4,1, ,2, , , , , , , , ,5,0, , , , , , , , , , , ,500,2500,2, , , , , , , , , , , , ,2,4,5000,800,0,2600,1229.5,196.72,0,639.34,784.91,0
1260400821,1,2,1,5,1,2,2, , , , , , , , ,5,0, , , , , , , , , , , ,150000,45000,2, , , , , , , , , , , , ,2,4,0,0,0,800,0,0,0,196.72,0,194.75
1260401006,1,1,1,4,1, ,2, , , , , , , , ,6,14,14,0,0, , ,0, , ,14,14,0,840,6300,1, , , ,1500, ,350, , , , , , ,2,4,560,2790,0,120,136.95,682.33,0,29.34,789.45,0
1260401006,1,2,1,5,1,1,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,600,1150,2, , , , , , , , , , , , ,2,4,100,520,0,0,24.45,127.17,0,0,149.67,0
1260401007,1,1,1,4,1, ,2, , , , , , , , ,6,3,3,0,0, , ,0, , ,3,3,0, ,9000,2, , , , , , , , , , , , ,2,4,5750,4514,0,775,1406.24,1103.96,0,189.53,2318.47,0
1260401007,1,2,1,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,3400,1200,2, , , , , , , , , , , , ,2,4,600,850,0,0,146.73,207.88,0,0,352.17,0
1260401009,1,1,1,4,1, ,2, , , , , , , , ,6,3,2,1,0, , ,3,2,1,0, , , ,6250,1, , , ,1500, , , , , , , , ,2,4,0,192,0,0,0,46.95,0,0,46.95,0
1260401010,1,1,1,4,1, ,2, , , , , , , , ,6,3,3,0,0, , ,2,2,0,1,1,0, ,14760,2, , , , , , , , ,3000,10, , ,2,4,1900,5917,0,700,464.67,1447.09,0,171.19,1740.32,0
1260401010,1,2,1,5,1,2,2, , , , , , , , ,6,3,0,3,0, , ,3,0,3,0, , ,1900,1000,2, , , , , , , , , , , , ,2,4,300,1180,0,0,73.36,288.58,0,0,360.97,0
1260401405,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,1200,720,2, , , , , , , , , , , , ,2,4,0,1200,0,400,0,293.47,0,97.82,193.69,0
1260401421,1,1,1,4,1, ,2, , , , , , , , ,6,2,2,0,0, , ,2,2,0,0, , ,665,455,2, , , , , , , , , , , , ,2,4,0,1470,0,485,0,359.51,0,118.61,240.65,0
1260401421,1,2,1,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,800,120,2, , , , , , , , , , , , ,2,4,0,0,0,300,0,0,0,73.36,0,73.36
1260401422,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , , ,30,2, , , , , , , , , , , , ,2,4,0,500,0,100,0,122.28,0,24.45,96.84,0
1260401422,1,2,1,4,1, ,2, , , , , , , , ,2,0, , , , , , , , , , , , ,50000,2, , , , , , , , , , , , ,2,4,0,120,0,900,0,29.34,0,220.1,0,190.76
1260401422,1,2,1,5,1,2,2, , , , , , , , ,2,0, , , , , , , , , , , ,72000, ,2, , , , , , , , , , , , ,2,4,2000,0,0,0,489.13,0,0,0,487.17,0
1260401423,1,1,2,4,1, ,2, , , , , , , , ,6,3,3,0,0, , ,0, , ,3,3,0, ,1000,2, , , , , , , , , , , , ,2,4,4560,6554,0,1000,1115.21,1602.88,0,244.56,2471.08,0
1260401423,1,2,1,5,1,1,2, , , , , , , , ,2,0, , , , , , , , , , , ,500,240,2, , , , , , , , , , , , ,2,4,500,1800,0,2200,122.28,440.21,0,538.04,23.47,0
1260401424,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,1400,2, , , , , , , , , , , , ,2,4,3000,1238,0,1400,733.69,302.77,0,342.39,692.6,0
1260401611,1,1,1,4,1, ,2, , , , , , , , ,1,1,1,0,0, , ,0, , ,1,1,0,1500,5000,1, , , ,700, ,1000, , ,3100,10, , ,2,4,10642,3285,0,1000,2616.88,807.78,0,245.9,3178.03,0
1260401612,1,2,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , ,500,2000,2, , , , , , , , , , , , ,2,4,0,2545,0,1050,0,625.81,0,258.19,365.9,0
1260401613,1,1,1,4,1, ,2, , , , , , , , ,5,10,10,0,4,4,0,0, , ,6,6,0,1600,6000,1, , , ,700, ,1000, , ,3100,10, , ,2,4,5100,5140,0,2400,1254.09,1263.93,0,590.16,1926.88,0
1260401613,1,1,1,5,1,2,2, , , , , , , , ,1,1,0,1,0, , ,1,0,1,0, , ,2000,800,2, , , , , , , , , , , , ,2,4,0,1800,0,0,0,442.62,0,0,442.62,0
1260401613,1,1,2,6,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , ,700, ,2, , , , , , , , , , , , ,2,4,700,4480,0,0,172.13,1101.63,0,0,1271.8,0
1260401614,1,1,1,4,1, ,2, , , , , , , , ,2,0, , , , , , , , , , , ,1750,3500,2, , , , , , , , , , , , ,2,4,0,2300,0,1000,0,565.57,0,245.9,318.68,0
1260401716,1,1,1,4,1, ,2, , , , , , , , ,2,0, , , , , , , , , , , , ,2000,2, , , , , , , , , , , , ,2,4,9100,720,0,1560,2237.7,177.04,0,383.6,2030.16,0
1260401716,1,1,1,5,1,2,2, , , , , , , , ,2,0, , , , , , , , , , , , ,18000,2, , , , , , , , , , , , ,2,4,0,0,0,150,0,0,0,36.88,0,35.4
1260401717,1,1,2,4,1, ,2, , , , , , , , ,1,1,0,1,0, , ,1,0,1,0, , ,750, ,2, , , , , , , , , , , , ,2,4,4000,5000,0,500,983.6,1229.5,0,122.95,2089.18,0
1260401718,1,1,1,4,1, ,2, , , , , , , , ,1,4,4,0,4,4,0,0, , ,0, , ,700,2500,2, , , , , , , , ,1500,5, , ,2,4,4892,6407,0,4250,1202.95,1575.49,0,1045.08,1732.13,0
1260401718,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , , ,200,2, , , , , , , , , , , , ,2,4,0,2100,0,100,0,516.39,0,24.59,489.83,0
1260401719,1,1,1,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,600,7000,2, , , , , , , , , , , , ,2,4,0,2000,0,0,0,491.8,0,0,489.83,0
1260401719,1,3,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,630, ,2, , , , , , , , , , , , ,2,4,0,4180,0,530,0,1027.86,0,130.32,897.04,0
1260401720,1,1,1,4,1, ,2, , , , , , , , ,1,10,7,3,0, , ,5,2,3,5,5,0,400,2000,1, , , , , , ,2000, , , , , ,2,4,6180,7299,0,5325,1519.67,1794.83,0,1309.42,2003.6,0
1260401720,1,1,1,5,1,2,2, , , , , , , , ,1,1,0,1,0, , ,1,0,1,0, , ,400,2000,2, , , , , , , , , , , , ,2,4,1400,600,0,0,344.26,147.54,0,0,489.83,0
1260404201,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,1000,900,2, , , , , , , , , , , , ,2,4,0,5100,0,1600,0,1267.95,0,397.79,868.17,0
1260404202,1,1,1,4,1, ,2, , , , , , , , ,6,2,2,0,0, , ,2,2,0,0, , ,800,300,2, , , , , , , , , , , , ,2,4,1400,5060,0,150,348.06,1258.01,0,37.29,1566.29,0
1260404203,1,1,2,4,1, ,1, , , , , , , ,8, ,6,6,0,4,4,0,0, , ,2,2,0,2200,1500,1, , , ,240, ,1000, , , , , , ,2,4,0,4450,0,830,0,1106.35,0,206.35,898.01,0
1260404222,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,1000,800,2, , , , , , , , , , , , ,2,4,0,960,0,400,0,238.67,0,99.44,137.23,0
1260404222,1,2,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,200,250,2, , , , , , , , , , , , ,2,4,1824,900,60,200,453.48,223.75,14.91,49.72,641.43,0
1260404223,1,1,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , ,750,500,2, , , , , , , , , , , , ,2,4,0,400,0,100,0,99.44,0,24.86,74.58,0
1260404224,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,900,1000,1, , , , , ,360, , , , , , ,2,4,0,1542,0,450,0,383.37,0,111.87,271.49,0
1260404224,1,2,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,10800,1600,2, , , , , , , , , , , , ,2,4,0,0,0,0,0,0,0,0,0,0
1260404225,1,1,2,4,1, ,2, , , , , , , , ,5,0, , , , , , , , , , , ,1500,800,2, , , , , , , , , , , , ,2,4,0,600,0,550,0,149.17,0,136.74,11.93,0
1260404225,1,2,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,1400,810,2, , , , , , , , , , , , ,2,4,540,130,0,0,134.25,32.32,0,0,164.08,0
1260404311,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,2500, ,2, , , , , , , , , , , , ,2,4,0,7175,0,300,0,1754.75,0,73.36,1678.69,0
1260404313,1,1,2,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , , ,2, , , , , , , , , , , , ,2,4,0,30600,0,300,0,7483.69,0,73.36,7410.32,0
1260404506,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , ,900,2, , , , , , , , , , , , ,2,4,0,4260,0,900,0,1041.84,0,220.1,821.73,0
1260404506,1,2,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,300, ,2, , , , , , , , , , , , ,2,4,370,0,0,60,90.48,0,0,14.67,73.36,0
1260404507,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,500,2095,2, , , , , , , , , , , , ,2,4,0,3740,0,655,0,914.67,0,160.19,754.23,0
1260404509,1,1,2,4,1, ,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , , ,1000,2, , , , , , , , , , , , ,2,4,0,7140,0,300,0,1746.19,0,73.36,1672.82,0
1260404509,1,2,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,2100,1370,2, , , , , , , , , , , , ,2,4,1060,3376,0,1205,259.23,825.65,0,294.7,789.45,0
1260404510,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,2800,2, , , , , , , , , , , , ,2,4,0,3390,0,0,0,829.07,0,0,827.6,0
1260404920,1,1,1,4,1, ,2, , , , , , , , ,2,0, , , , , , , , , , , , ,3000,1, , , ,1000, , , , , , , , ,2,4,2470,3326,0,1100,604.07,813.42,0,269.02,1147.49,0
1260404920,1,3,1,5,1,1,2, , , , , , , , ,2,0, , , , , , , , , , , ,240,60,2, , , , , , , , , , , , ,2,4,200,384,0,215,48.91,93.91,0,52.58,88.04,0
1260465014,1,5,2,4,1, ,2, , , , , , , , ,5,4,4,0,0, , ,0, , ,4,4,0,160,6400,2, , , , , , , , , , , , ,2,4,6400,7440,0,9500,1565.21,1819.56,0,2323.36,1059.45,0
1260465017,1,1,1,4,1, ,1, , , , ,5, , , , ,2,2,0,0, , ,0, , ,2,2,0,500,7500,2, , , , , , , , , , , , ,2,4,15000,6180,0,17700,3668.47,1511.41,0,4328.8,851.08,0
1260465017,1,1,1,5,1,2,2, , , , , , , , ,1,2,2,0,0, , ,0, , ,2,2,0,87000,2000,2, , , , , , , , , , , , ,2,4,22000,13000,0,9250,5380.43,3179.34,0,2262.22,6295.1,0
1260465407,1,1,1,4,1, ,2, , , , , , , , ,6,3,3,0,3,3,0,0, , ,0, , , ,4000,1, , ,3840, , , , , ,3000,8, , ,2,4,4500,2850,0,4920,1100.54,697.01,0,1203.26,592.82,0
1260465411,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , ,20000,1, , , , , ,2400, , , , , , ,2,4,3075,4223,0,5400,752.03,1032.79,0,1320.65,463.69,0
1260465411,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,2160,120,2, , , , , , , , , , , , ,2,4,280,675,0,300,68.47,165.08,0,73.36,158.47,0
1260465412,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,1,1,0,0, , ,0, , , ,6000,2, , , , , , , , , , , , ,2,4,2500,1460,0,5330,611.41,357.06,0,1303.53,0,334.56
1260465621,1,1,2,4,1, ,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , , ,2500,1, , , , , ,2800, , , , , , ,2,4,5300,3300,0,2050,1303.27,811.47,0,504.09,1608.19,0
1260465624,1,2,2,5,1,1,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,9000,2250,2, , , , , , , , , , , , ,2,4,1500,1360,0,6485,368.85,334.42,0,1594.67,0,891.14
1260465803,1,1,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,10000,2, , , , , , , , , , , , ,2,4,0,1895,0,5920,0,465.98,0,1455.73,0,988.52
1260465804,1,1,1,4,1, ,2, , , , , , , , ,1,1,1,0,1,1,0,0, , ,0, , ,900,36000,1, , , , , ,6000, , , , , , ,2,4,12400,660,0,55940,3049.18,162.29,0,13755.73,0,10543.27
1260465804,1,1,1,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,8000,2400,2, , , , , , , , , , , , ,2,4,0,3300,0,200,0,811.47,0,49.18,761.31,0
1260465806,1,1,2,4,1, ,2, , , , , , , , ,1,2,2,0,2,2,0,0, , ,0, , , ,5000,1, , , , ,1300,800, , , , , , ,2,4,885,220,0,6150,217.62,54.09,0,1512.29,0,1239.34
1260510222,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,0, , ,1,1,0,1500,10000,2, , , , , , , , , , , , ,2,4,2525,6025,0,3050,627.76,1497.92,0,758.28,1366.4,0
1260510223,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,5000,2, , , , , , , , , , , , ,2,4,0,2750,0,1890,0,683.7,0,469.88,211.82,0
1260510224,1,1,1,4,1, ,2, , , , , , , , ,6,2,2,0,1,1,0,1,1,0,0, , ,3000,30000,1, , , ,1500, , , , , , , , ,2,4,8750,11595,0,14900,2175.41,2882.73,0,3704.41,1351.49,0
1260510224,1,1,1,5,1,2,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,5000, ,2, , , , , , , , , , , , ,2,4,0,0,0,60,0,0,0,14.91,0,14.91
1260510701,1,2,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,1340,150,2, , , , , , , , , , , , ,2,4,0,1170,0,1140,0,287.7,0,280.32,5.9,0
1260510702,1,2,1,5,1,1,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,2700, ,2, , , , , , , , , , , , ,2,4,0,560,0,1900,0,137.7,0,467.21,0,327.54
1260510703,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , , ,7500,1, , , , , ,2100, , , , , , ,2,4,2500,12940,0,2600,614.75,3181.96,0,639.34,3157.37,0
1260510703,1,2,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , ,620,120,2, , , , , , , , , , , , ,2,4,0,4188,0,1850,0,1029.83,0,454.91,572.45,0
1260510704,1,1,1,4,1, ,2, , , , , , , , ,6,2,2,0,0, , ,2,2,0,0, , ,1600,15000,2, , , , , , , , , , , , ,2,4,1840,12000,0,9900,452.45,2950.81,0,2434.42,967.86,0
1260510704,1,2,1,5,1,1,2, , , , , , , , ,6,2,1,1,0, , ,2,1,1,0, , ,12153,7750,2, , , , , , , , , , , , ,2,4,6500,4233,0,5200,1598.36,1040.9,0,1278.68,1360.32,0
1260510705,1,2,1,5,1,1,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,6240,1170,2, , , , , , , , , , , , ,2,4,7430,5625,0,13085,1827.04,1383.19,0,3217.62,0,5.9
1260515018,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,9000,1, , , , ,800, , , , , , , ,2,4,10950,7700,0,10610,2677.98,1883.15,0,2594.83,1966.3,0
1260515019,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,1500,2, , , , , , , , , , , , ,2,4,45,2992,0,3200,11,731.73,0,782.6,0,38.15
1260515021,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , ,3500,9000,1, , , , ,3000, , , ,3500,11, , ,2,4,8000,2255,0,9350,1956.52,551.49,0,2286.68,220.1,0
1260515022,1,1,1,4,1, ,2, , , , , , , , ,6,2,2,0,0, , ,0, , ,2,2,0,2700,3000,2, , , , , , , , , , , , ,2,4,26000,16115,0,17700,6358.69,3941.16,0,4328.8,5969.34,0
1260515022,1,2,1,5,1,1,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,5100,1500,2, , , , , , , , , , , , ,2,4,0,1005,0,370,0,245.78,0,90.48,152.6,0
1260515023,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,9000,2, , , , , , , , , , , , ,2,4,2500,3100,0,16500,611.41,758.15,0,4035.32,0,2664.78
1260515023,1,2,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,750,240,2, , , , , , , , , , , , ,2,4,0,0,0,33,0,0,0,8.07,0,5.86
1260515414,1,1,1,4,1, ,2, , , , , , , , ,1,1,0,1,0, , ,1,0,1,0, , ,2500,40000,1, , , , , , ,5000, , , , , ,2,4,17400,12050,0,29690,4255.43,2947.01,0,7261.14,0,58.69
1260515414,1,1,1,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,58000,28500,2, , , , , , , , , , , , ,2,4,0,0,0,2600,0,0,0,635.86,0,633.91
1260515415,1,1,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,4000,2, , , , , , , , , , , , ,2,4,1500,1500,0,3000,366.84,366.84,0,733.69,0,0
1260515416,1,1,2,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,6000,1, , , , , ,3000, , , , , , ,2,4,12000,3200,0,10000,2934.78,782.6,0,2445.65,1270.76,0
1260515416,1,1,2,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,8000,1200,2, , , , , , , , , , , , ,2,4,2000,0,0,400,489.13,0,0,97.82,390.32,0
1260515417,1,1,1,4,1, ,2, , , , , , , , ,1,0, , , , , , , , , , , , ,15000,1, , , , , ,3200, , , , , , ,2,4,6000,12250,0,6000,1467.39,2995.92,0,1467.39,2993.47,0
1260515417,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,9000,4200,2, , , , , , , , , , , , ,2,4,1000,0,0,1020,244.56,0,0,249.45,0,2.93
1260515417,1,2,1,5,1,1,2, , , , , , , , ,1,1,0,1,0, , ,1,0,1,0, , ,870,200,2, , , , , , , , , , , , ,2,4,0,4380,0,234,0,1071.19,0,57.22,1012.49,0
1260515901,1,1,1,4,1, ,2, , , , , , , , ,6,11,10,1,9,9,0,2,1,1,0, , , ,5200,2, , , , , , , , , , , , ,2,3,0,750,0,5730,0,183.42,0,1401.35,0,1217.93
1260515901,1,1,1,5,1,2,2, , , , , , , , ,6,2,1,1,0, , ,2,1,1,0, , ,27600,12600,2, , , , , , , , , , ,3800,5,2,3,3900,0,0,320,953.8,0,0,78.26,874.56,0
1260515902,1,2,1,4,1, ,2, , , , , , , , ,6,4,3,1,3,3,0,1,0,1,0, , , ,10000,2, , , , , , , , , , , , ,2,3,8250,7250,0,4700,2017.66,1773.09,0,1149.45,2641.3,0
1260515903,1,1,1,4,1, ,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,250,3750,2, , , , , , , , , , , , ,2,3,3200,4935,0,6000,782.6,1206.92,0,1467.39,519.45,0
1260515903,1,1,1,5,1,2,2, , , , , , , , ,6,2,1,1,0, , ,2,1,1,0, , ,3800,1550,2, , , , , , , , , , , , ,2,4,0,1800,0,65,0,440.21,0,15.89,422.6,0
1260515904,1,1,1,4,1, ,2, , , , , , , , ,6,9,8,1,8,8,0,1,0,1,0, , ,135,18800,1, , , , , ,2300, , , , , , ,2,4,28000,4130,0,23600,6847.82,1010.05,0,5771.73,2083.69,0
1260515904,1,1,1,5,1,2,2, , , , , , , , ,6,2,0,2,1,0,1,1,0,1,0, , ,1200,5586,2, , , , , , , , , , , , ,2,4,18620,9310,0,1800,4553.8,2276.9,0,440.21,6389.02,0
1260515905,1,1,1,4,1, ,2, , , , , , , , ,6,10,9,1,7,7,0,1,0,1,2,2,0,52,17000,1, , , , , ,2200, , , , , , ,2,3,31600,7140,0,23550,7728.26,1746.19,0,5759.51,3712.49,0
1260516212,1,1,1,4,1, ,2, , , , , , , , ,1,1,1,0,0, , ,0, , ,1,1, ,1350,5000,2, , , , , , , , , , , , ,2,3,10380,4440,0,3700,2580.66,1103.86,0,919.88,2762.65,0
1260516212,1,2,1,4,1, ,2, , , , , , , , ,2,0, , , , , , , , , , , , ,3000,2, , , , , , , , , , , , ,2,3,1800,450,0,0,447.51,111.87,0,0,557.9,0
1260516212,1,2,1,5,1,1,2, , , , , , , , ,6,1,1,0,0, , ,1,1,0,0, , ,3270,760,2, , , , , , , , , , , , ,2,4,2880,4580,0,1700,716.02,1138.67,0,422.65,1432.04,0
1260516214,1,1,1,4,1, ,2, , , , , , , , ,2,1,1,0,1,1,0,0, , ,0, , , ,2000,2, , , , , , , , , , , , ,2,4,0,0,0,1720,0,0,0,427.62,0,426.62
1260516221,1,2,1,4,1, ,2, , , , , , , , ,5,1,1,0,0, , ,1,1,0,0, , ,125,15000,1, , ,7500, , , , , , , , , ,2,3,500,1500,0,6700,124.3,372.92,0,1665.74,0,1166.51
1260516221,1,2,1,5,1,2,2, , , , , , , , ,5,2,2,0,0, , ,2,2,0,0, , ,128200,80000,2, , , , , , , , , , ,1500,6,2,3,1200,0,0,2600,298.34,0,0,646.4,0,346.07
1260516223,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,3000,2, , , , , , , , , , , , ,2,4,0,0,0,1930,0,0,0,479.83,0,477.34
1260516517,1,9,1,4,1, ,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , , ,12000,2, , , , , , , , , , , , ,2,4,16525,0,0,5760,4041.44,0,0,1408.69,2632.49,0
1260516519,1,1,1,4,1, ,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,5400,15000,1, , , , , ,9600, , , , , , ,2,4,19950,6025,0,4850,4879.07,1473.5,0,1186.14,5165.21,0
1260516519,1,1,1,5,1,2,2, , , , , , , , ,6,0, , , , , , , , , , , ,10000,5000,2, , , , , , , , , , , , ,2,4,0,0,0,6255,0,0,0,1529.75,0,1529.02
1260535301,1,1,1,4,1, ,2, , , , , , , , ,6,3,1,2,0, , ,3,1,2,0, , ,300,2800,1, , , , , ,1400, , , , , , ,2,4,0,3100,0,1060,0,758.15,0,259.23,498.91,0
1260535303,1,1,2,4,1, ,2, , , , , , , , ,6,3,1,2,0, , ,3,1,2,0, , , ,4000,2, , , , , , , , , , , , ,2,4,0,6800,0,660,0,1663.04,0,161.41,1499.67,0
1260535304,1,1,1,4,1, ,2, , , , , , , , ,6,3,1,2,0, , ,3,1,2,0, , ,500,4000,1, , , , , ,800, , , , , , ,2,4,0,4000,0,280,0,978.26,0,68.47,909.78,0
1260535305,1,1,1,4,1, ,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,300,2000,1, , , , , ,1400, , , , , , ,2,4,0,3250,0,245,0,794.83,0,59.91,733.69,0
1260535306,1,1,2,4,1, ,2, , , , , , , , ,6,1,0,1,0, , ,1,0,1,0, , ,250,3000,2, , , , , , , , , , , , ,2,4,0,3150,0,1730,0,770.38,0,423.09,346.3,0
1260535323,1,1,1,4,1, ,2, , , , , , , , ,6,2,1,1,0, , ,2,1,1,0, , , ,1000,2, , , , , , , , , , , , ,2,4,0,2840,0,1100,0,694.56,0,269.02,425.54,0
1260535324,1,1,1,4,1, ,2, , , , , , , , ,6,0, , , , , , , , , , , , ,600,2, , , , , , , , , , , , ,2,4,0,1250,0,2500,0,305.7,0,611.41,0,305.21
1260535324,1,1,1,5,1,1,2, , , , , , , , ,6,0, , , , , , , , , , , , ,460,2, , , , , , , , , , , , ,2,4,120,4320,0,0,29.34,1056.52,0,0,1085.86,0
1260535326,1,1,1,4,1, ,2, , , , , , , , ,6,5,4,1,0, , ,2,1,1,3,3,0, ,10000,1, , , , , ,2400, , , , , , ,2,4,0,8550,0,0,0,2091.03,0,0,2089.56,0
1260535417,1,1,1,4,1, ,2, , , , , , , , ,1,2,2,0,0, , ,0, , ,2,2,0, ,200,1, , , ,1500, , , , ,1500,8, , ,2,4,60,361,10,0,14.67,88.28,2.44,0,102.71,0
1260535420,1,1,1,4,1, ,2, , , , , , , , ,1,5,4,1,0, , ,0, , ,5,4,1, ,1500,1, , , ,600, , , , , , , , ,2,4,0,911,4,0,0,222.79,0.97,0,223.04,0
1260535420,1,1,1,5,1,2,2, , , , , , , , ,1,0, , , , , , , , , , , ,950,300,2, , , , , , , , , , , , ,2,4,450,1220,0,200,110.05,298.36,0,48.91,358.04,0
1260535421,1,1,1,4,1, ,2, , , , , , , , ,1,4,3,1,0, , ,1,0,1,3,3,0, ,360,1, , , ,450, , , , , , , , ,2,4,0,1904,125,360,0,465.65,30.57,88.04,407.93,0
1260535812,1,2,1,4,1, ,2, , , , , , , , ,6,4,3,1,1,0,1,3,3,0,0, , , ,1800,1, , , , , ,4000, , , , , , ,2,3,0,5520,0,1500,0,1357.37,0,368.85,988.52,0
